inventory_id,store_id,film_id,title,rating,rental_rate,category,rental_count,total_revenue,last_rental_date
2215,2,479,Jedi Beneath,PG,0.99,Family,3,2.97,2005-08-21 14:52:14
2216,2,479,Jedi Beneath,PG,0.99,Family,3,3.97,2005-08-19 23:29:06
4528,2,988,Worker Tarzan,R,2.99,Travel,3,9.97,2005-08-17 14:21:11
1030,1,231,Dinosaur Secretary,R,2.99,Family,3,10.97,2005-08-17 07:24:59
2220,2,480,Jeepers Wedding,R,2.99,Classics,3,15.97,2005-08-17 11:13:38
4435,1,970,Westward Seabiscuit,NC-17,0.99,Classics,3,4.97,2005-08-18 13:45:40
1500,2,328,Forever Candidate,NC-17,2.99,Children,3,8.97,2005-08-22 16:53:29
1036,2,231,Dinosaur Secretary,R,2.99,Family,3,8.97,2005-08-22 06:45:53
2225,2,481,Jekyll Frogmen,PG,2.99,New,3,15.97,2005-08-17 17:37:03
3692,2,807,Sleuth Orient,NC-17,0.99,Games,3,7.97,2005-08-22 08:21:21
1042,1,233,Disciple Mother,PG,0.99,Travel,3,3.97,2006-02-14 15:16:03
2227,2,481,Jekyll Frogmen,PG,2.99,New,3,12.97,2005-08-19 07:21:24
1503,1,329,Forrest Sons,R,2.99,Action,3,13.97,2005-08-17 07:30:55
1047,2,233,Disciple Mother,PG,0.99,Travel,3,3.97,2005-08-19 09:06:08
1048,1,234,Disturbing Scarface,R,2.99,Sci-Fi,3,8.97,2005-08-17 05:06:19
1060,2,235,Divide Monster,PG-13,2.99,Sci-Fi,3,9.97,2005-08-17 22:56:24
1064,2,236,Divine Resurrection,R,2.99,Games,3,10.97,2005-08-19 05:55:58
2234,2,483,Jericho Mulan,NC-17,2.99,Games,3,11.97,2005-08-22 09:04:53
2235,2,483,Jericho Mulan,NC-17,2.99,Games,3,19.97,2005-08-21 13:35:54
3699,2,809,Slipper Fidelity,PG-13,0.99,Sports,3,6.97,2005-08-19 08:31:50
3701,1,810,Slums Duck,PG,0.99,Family,3,7.97,2005-08-20 19:13:23
2238,1,484,Jerk Paycheck,NC-17,2.99,Classics,3,14.97,2005-08-18 04:58:06
1263,1,280,Empire Malkovich,G,0.99,Children,3,3.97,2005-08-20 19:03:25
1080,1,241,Donnie Alley,NC-17,0.99,Animation,3,10.97,2005-08-22 16:08:23
2240,2,484,Jerk Paycheck,NC-17,2.99,Classics,3,16.97,2005-08-18 12:10:03
2241,2,484,Jerk Paycheck,NC-17,2.99,Classics,3,18.97,2005-08-23 12:26:19
4007,1,873,Sweethearts Suspects,G,0.99,Children,3,2.97,2006-02-14 15:16:03
3706,2,810,Slums Duck,PG,0.99,Family,3,6.97,2005-08-17 20:38:21
1092,2,243,Doors President,NC-17,4.99,Animation,3,14.97,2006-02-14 15:16:03
1093,2,243,Doors President,NC-17,4.99,Animation,3,21.97,2005-08-23 21:11:33
1095,1,244,Dorado Notting,NC-17,4.99,Music,3,16.97,2005-08-18 22:57:45
3708,1,811,Smile Earring,G,2.99,Travel,3,19.97,2005-08-17 04:13:45
3709,1,811,Smile Earring,G,2.99,Travel,3,11.97,2005-08-19 19:11:41
1100,2,244,Dorado Notting,NC-17,4.99,Music,3,17.97,2005-08-17 15:04:05
4378,1,956,Wanda Chamber,PG-13,4.99,Games,3,14.97,2005-08-23 00:28:16
1107,2,245,Double Wrath,R,0.99,Animation,3,7.97,2005-08-17 00:15:31
2250,2,486,Jet Neighbors,R,4.99,Foreign,3,15.97,2005-08-21 19:18:01
1110,2,246,Doubtfire Labyrinth,R,4.99,Foreign,3,14.97,2005-08-17 07:01:08
3712,1,812,Smoking Barbarella,PG-13,0.99,Documentary,3,2.97,2005-08-19 10:32:28
1114,1,247,Downhill Enough,G,0.99,Comedy,3,8.97,2005-08-23 18:08:59
1115,2,247,Downhill Enough,G,0.99,Comedy,3,8.97,2005-08-18 03:11:44
4009,1,873,Sweethearts Suspects,G,0.99,Children,3,17.97,2005-08-22 08:11:24
3716,2,813,Smoochy Control,R,0.99,Sports,3,2.97,2005-08-23 09:08:16
4439,2,970,Westward Seabiscuit,NC-17,0.99,Classics,3,5.97,2005-08-22 22:08:11
3718,2,813,Smoochy Control,R,0.99,Sports,3,2.97,2006-02-14 15:16:03
1124,2,249,Dracula Crystal,G,0.99,Classics,3,3.97,2005-08-21 20:33:00
2257,2,488,Joon Northwest,NC-17,0.99,Sports,3,8.97,2005-08-20 20:59:43
2258,2,488,Joon Northwest,NC-17,0.99,Sports,3,6.97,2005-08-20 10:08:40
1127,2,250,Dragon Squad,NC-17,0.99,Action,3,9.97,2005-08-17 16:45:34
4011,2,873,Sweethearts Suspects,G,0.99,Children,3,9.97,2005-08-21 09:31:39
2261,1,489,Juggler Hardly,PG-13,0.99,Animation,3,10.97,2005-08-19 18:53:15
2270,1,491,Jumping Wrath,NC-17,0.99,Children,3,9.97,2005-08-21 01:07:11
4015,1,875,Talented Homicide,PG,0.99,Sports,3,2.97,2005-08-23 03:46:47
4440,2,970,Westward Seabiscuit,NC-17,0.99,Classics,3,2.97,2005-08-23 08:34:10
4549,1,993,Wrong Behavior,PG-13,2.99,Children,3,8.97,2005-08-23 18:54:07
2281,1,494,Karate Moon,PG-13,0.99,Horror,3,7.97,2005-08-18 01:05:54
2283,1,494,Karate Moon,PG-13,0.99,Horror,3,6.97,2005-08-20 18:16:21
2286,2,494,Karate Moon,PG-13,0.99,Horror,3,8.97,2005-08-23 15:46:33
2288,1,496,Kick Savannah,PG-13,0.99,Travel,3,6.97,2005-08-19 01:51:09
3758,2,822,Soup Wisdom,R,0.99,Family,3,2.97,2005-08-20 22:40:47
4025,1,877,Taxi Kick,PG-13,0.99,Music,3,5.97,2005-08-22 08:27:27
4394,2,960,Wars Pluto,G,2.99,Documentary,3,13.97,2005-08-20 21:02:12
1522,1,333,Freaky Pocus,R,2.99,Music,3,10.97,2005-08-22 18:57:39
2302,2,500,Kiss Glory,PG-13,4.99,Foreign,3,14.97,2005-08-22 06:39:24
2308,2,501,Kissing Dolls,R,4.99,Action,3,22.97,2005-07-29 20:35:37
1526,1,334,Freddy Storm,NC-17,4.99,Horror,3,16.97,2005-08-20 22:22:59
4569,1,999,Zoolander Fiction,R,2.99,Children,3,11.97,2005-08-19 21:19:27
2313,2,502,Knock Warlock,PG-13,2.99,Comedy,3,16.97,2005-08-19 10:03:30
1528,2,334,Freddy Storm,NC-17,4.99,Horror,3,15.97,2005-08-17 18:01:15
2317,1,503,Kramer Chocolate,R,2.99,Sports,3,14.97,2005-08-22 11:58:58
1530,2,334,Freddy Storm,NC-17,4.99,Horror,3,16.97,2005-08-22 15:05:37
2319,1,504,Kwai Homeward,PG-13,0.99,Drama,3,4.97,2005-08-22 19:44:00
4446,1,972,Whisperer Giant,PG-13,4.99,Sci-Fi,3,18.97,2005-08-20 06:06:17
1533,1,335,Freedom Cleopatra,PG-13,0.99,Comedy,3,2.97,2005-08-20 01:16:52
2326,2,505,Labyrinth League,PG-13,2.99,Children,3,8.97,2005-08-22 21:41:40
4447,1,972,Whisperer Giant,PG-13,4.99,Sci-Fi,3,26.97,2005-08-21 07:44:17
2331,1,506,Lady Stage,PG,4.99,Horror,3,14.97,2005-08-17 12:55:31
2333,2,506,Lady Stage,PG,4.99,Horror,3,24.97,2005-08-22 07:20:55
2338,2,508,Lambs Cincinatti,PG-13,4.99,Games,3,17.97,2005-08-22 15:53:32
2339,2,508,Lambs Cincinatti,PG-13,4.99,Games,3,17.97,2005-08-21 03:51:27
2340,2,509,Language Cowboy,NC-17,0.99,Children,3,4.97,2005-08-19 04:09:38
2341,2,509,Language Cowboy,NC-17,0.99,Children,3,6.97,2005-08-19 07:36:42
2343,1,510,Lawless Vision,G,4.99,Animation,3,15.97,2005-08-18 14:06:06
4448,2,972,Whisperer Giant,PG-13,4.99,Sci-Fi,3,16.97,2005-08-17 20:57:27
2348,1,511,Lawrence Love,NC-17,0.99,Action,3,2.97,2005-08-17 20:55:25
1539,1,337,Frida Slipper,R,2.99,Foreign,3,14.97,2005-08-17 14:28:28
1271,2,281,Encino Elf,G,0.99,Games,3,2.97,2005-08-19 16:45:59
2354,2,512,League Hellfighters,PG-13,4.99,Classics,3,18.97,2005-08-18 12:48:45
1544,2,338,Frisco Forrest,PG,4.99,Sci-Fi,3,20.97,2005-08-19 11:31:41
2358,2,513,Leathernecks Dwarfs,PG-13,2.99,Travel,3,11.97,2005-08-17 13:38:27
1272,1,282,Encounters Curtain,NC-17,0.99,Drama,3,8.97,2005-08-19 16:18:36
4039,2,879,Telegraph Voyage,PG,4.99,Music,3,24.97,2005-08-23 08:27:57
1547,2,339,Frogmen Breaking,R,0.99,Travel,3,2.97,2005-08-18 19:10:10
1548,2,339,Frogmen Breaking,R,0.99,Travel,3,4.97,2005-08-17 11:56:48
4043,1,880,Telemark Heartbreakers,PG-13,2.99,Animation,3,9.97,2005-08-18 03:25:08
2375,2,518,Liaisons Sweet,PG,4.99,Travel,3,20.97,2005-08-22 13:04:32
1552,1,341,Frost Head,PG,0.99,Classics,3,7.97,2005-08-20 12:40:48
2382,2,519,Liberty Magnificent,G,2.99,Sports,3,17.97,2005-08-19 17:34:00
1555,2,341,Frost Head,PG,0.99,Classics,3,5.97,2005-08-19 03:54:34
2385,1,521,Lies Treatment,NC-17,4.99,Drama,3,15.97,2005-08-20 12:03:44
4046,2,880,Telemark Heartbreakers,PG-13,2.99,Animation,3,10.97,2005-08-23 06:19:12
2387,1,521,Lies Treatment,NC-17,4.99,Drama,3,14.97,2005-08-20 23:07:10
2389,2,521,Lies Treatment,NC-17,4.99,Drama,3,17.97,2005-08-17 20:34:33
1557,2,341,Frost Head,PG,0.99,Classics,3,10.97,2005-08-17 16:05:28
2391,2,521,Lies Treatment,NC-17,4.99,Drama,3,14.97,2005-08-20 13:49:52
4050,2,881,Temple Attraction,PG,4.99,Horror,3,15.97,2005-08-22 23:07:57
2394,1,523,Lights Deer,R,0.99,Classics,3,3.97,2005-08-18 13:42:14
1275,2,282,Encounters Curtain,NC-17,0.99,Drama,3,2.97,2005-08-21 15:34:32
4552,2,993,Wrong Behavior,PG-13,2.99,Children,3,10.97,2005-08-22 11:09:56
1561,1,342,Fugitive Maguire,R,4.99,Travel,3,14.97,2005-08-21 06:39:58
2401,2,524,Lion Uncut,PG,0.99,Comedy,3,9.97,2005-08-17 14:33:41
2402,1,525,Loathing Legally,R,0.99,Classics,3,4.97,2005-08-20 13:33:47
1564,1,343,Full Flatliners,PG,2.99,Children,3,8.97,2005-08-21 13:32:38
2409,2,525,Loathing Legally,R,0.99,Classics,3,8.97,2005-08-18 00:13:15
4054,1,882,Tenenbaums Command,PG-13,0.99,Drama,3,4.97,2005-08-19 02:47:19
4055,1,882,Tenenbaums Command,PG-13,0.99,Drama,3,6.97,2005-08-22 21:13:51
2414,1,527,Lola Agent,PG,4.99,Horror,3,20.97,2005-08-17 00:35:27
4056,2,883,Tequila Past,PG,4.99,Children,3,17.97,2005-08-22 05:06:38
3760,1,823,South Wait,R,2.99,Action,3,9.97,2005-08-18 17:37:11
4057,2,883,Tequila Past,PG,4.99,Children,3,14.97,2005-08-22 07:48:01
2422,1,528,Lolita World,NC-17,2.99,Family,3,13.97,2005-08-21 03:17:10
3837,1,841,Star Operation,PG,2.99,Sports,3,15.97,2005-08-20 00:18:25
1568,2,344,Fury Murder,PG-13,0.99,Children,3,12.97,2005-08-17 20:00:10
2425,1,529,Lonely Elephant,G,2.99,Comedy,3,16.97,2005-08-18 06:43:22
2427,1,530,Lord Arizona,PG-13,2.99,Action,3,11.97,2005-08-20 20:26:00
2429,1,530,Lord Arizona,PG-13,2.99,Action,3,9.97,2005-08-21 10:02:37
2431,1,531,Lose Inch,R,0.99,Foreign,3,5.97,2005-08-22 09:25:24
2432,1,531,Lose Inch,R,0.99,Foreign,3,16.97,2005-08-19 23:50:45
1571,1,345,Gables Metropolis,PG,0.99,Family,3,9.97,2005-08-20 22:18:00
2435,2,531,Lose Inch,R,0.99,Foreign,3,7.97,2005-08-18 09:02:41
2436,2,531,Lose Inch,R,0.99,Foreign,3,9.97,2005-08-18 06:38:20
4061,1,885,Texas Watch,NC-17,0.99,Horror,3,2.97,2005-08-20 21:23:03
3838,1,841,Star Operation,PG,2.99,Sports,3,9.97,2006-02-14 15:16:03
4062,1,885,Texas Watch,NC-17,0.99,Horror,3,2.97,2005-08-21 21:02:22
3727,1,815,Snatchers Montezuma,PG-13,2.99,Classics,3,9.97,2005-08-23 19:13:46
2445,1,534,Louisiana Harry,PG-13,0.99,Family,3,2.97,2005-08-21 15:41:01
3761,1,823,South Wait,R,2.99,Action,3,12.97,2005-08-18 10:41:05
2448,2,534,Louisiana Harry,PG-13,0.99,Family,3,6.97,2005-08-22 05:18:44
1282,1,284,Enemy Odds,NC-17,4.99,Music,3,16.97,2005-08-17 17:55:46
4066,1,886,Theory Mermaid,PG-13,0.99,Animation,3,5.96,2006-02-14 15:16:03
3762,2,823,South Wait,R,2.99,Action,3,13.97,2005-08-22 18:13:07
4578,2,1000,Zorro Ark,NC-17,4.99,Comedy,3,17.97,2005-08-18 11:21:51
4069,1,887,Thief Pelican,PG-13,4.99,Animation,3,16.97,2005-08-21 01:25:00
2454,1,536,Lovely Jingle,PG,2.99,Classics,3,10.97,2005-08-22 19:06:47
4570,1,999,Zoolander Fiction,R,2.99,Children,3,11.97,2005-08-21 22:41:56
1579,2,346,Galaxy Sweethearts,R,4.99,Classics,3,16.97,2005-08-22 04:10:10
2457,2,536,Lovely Jingle,PG,2.99,Classics,3,19.97,2005-08-21 02:59:31
2460,2,537,Lover Truman,G,2.99,Classics,3,11.97,2005-08-19 06:00:52
3842,2,841,Star Operation,PG,2.99,Sports,3,14.97,2005-08-21 16:11:35
2467,1,540,Lucky Flying,PG-13,2.99,Music,3,10.97,2005-08-22 13:36:30
3843,2,841,Star Operation,PG,2.99,Sports,3,8.97,2005-08-17 17:58:39
2470,2,541,Luke Mummy,NC-17,2.99,Animation,3,12.97,2005-08-21 18:35:54
2475,1,542,Lust Lock,G,2.99,Action,3,9.97,2005-08-21 12:35:49
1190,1,265,Dying Maker,PG,4.99,Comedy,3,15.97,2005-08-18 03:19:29
4075,1,888,Thin Sagebrush,PG-13,4.99,Documentary,3,22.97,2005-08-18 22:28:22
2480,1,544,Madison Trap,R,2.99,Documentary,3,15.97,2005-08-17 02:26:23
2481,1,544,Madison Trap,R,2.99,Documentary,3,17.97,2005-08-22 12:24:55
1157,2,255,Driving Polish,NC-17,4.99,Music,3,15.97,2005-08-18 22:17:04
3848,1,843,Steel Santa,NC-17,4.99,Classics,3,15.97,2005-08-23 00:34:28
2488,2,545,Madness Attacks,PG-13,0.99,Foreign,3,9.97,2005-08-18 02:50:51
2490,2,546,Madre Gables,PG-13,2.99,Games,3,11.97,2005-08-23 11:15:20
1592,1,349,Gangs Pride,PG-13,2.99,Animation,3,11.97,2005-08-23 16:34:31
2494,2,547,Magic Mallrats,PG,0.99,Children,3,6.97,2005-08-22 23:38:01
2498,1,549,Magnolia Forrester,PG-13,0.99,Action,3,8.97,2005-08-21 16:20:43
2499,1,549,Magnolia Forrester,PG-13,0.99,Action,3,11.97,2005-08-19 23:36:25
1192,1,266,Dynamite Tarzan,PG-13,0.99,Classics,3,7.97,2005-08-19 09:45:41
2501,2,549,Magnolia Forrester,PG-13,0.99,Action,3,4.97,2005-08-22 11:14:31
2502,1,550,Maguire Apache,NC-17,2.99,Family,3,10.97,2005-08-22 12:38:20
1193,1,266,Dynamite Tarzan,PG-13,0.99,Classics,3,6.97,2005-08-22 15:51:12
2506,1,551,Maiden Home,PG,4.99,New,3,20.97,2005-08-23 05:20:36
2509,2,551,Maiden Home,PG,4.99,New,3,18.97,2005-08-22 19:58:15
2511,2,552,Majestic Floats,PG,0.99,Documentary,3,10.97,2005-08-22 02:04:38
4083,2,890,Tights Dawn,R,0.99,Sports,3,7.97,2005-08-21 06:22:18
4084,2,890,Tights Dawn,R,0.99,Sports,3,11.97,2005-08-18 10:57:01
2515,2,553,Maker Gables,PG-13,0.99,Children,3,10.97,2005-08-23 21:52:56
2517,2,553,Maker Gables,PG-13,0.99,Children,3,7.97,2005-08-23 07:34:18
2518,1,554,Malkovich Pet,G,2.99,Classics,3,10.97,2005-08-19 17:08:53
2519,1,554,Malkovich Pet,G,2.99,Classics,3,10.97,2005-08-23 14:23:23
1595,2,349,Gangs Pride,PG-13,2.99,Animation,3,10.97,2005-08-19 00:24:08
2522,2,554,Malkovich Pet,G,2.99,Classics,3,8.97,2005-08-17 00:57:36
4455,2,973,Wife Turn,NC-17,4.99,Documentary,3,18.97,2005-08-19 12:05:04
3767,2,824,Spartacus Cheaper,NC-17,4.99,Family,3,20.97,2005-08-20 23:42:00
1599,1,350,Garden Island,G,4.99,Sci-Fi,3,22.97,2005-08-23 08:52:03
1194,1,266,Dynamite Tarzan,PG-13,0.99,Classics,3,3.97,2005-08-21 12:21:25
2536,2,556,Maltese Hope,PG-13,4.99,Games,3,16.97,2005-08-18 13:48:46
2537,2,556,Maltese Hope,PG-13,4.99,Games,3,14.97,2005-08-19 14:39:14
2538,2,556,Maltese Hope,PG-13,4.99,Games,3,16.97,2005-08-23 16:43:54
2539,1,557,Manchurian Curtain,PG,2.99,Family,3,12.97,2005-08-23 21:10:24
1295,1,286,Enough Raging,NC-17,2.99,Travel,3,9.97,2006-02-14 15:16:03
2542,2,557,Manchurian Curtain,PG,2.99,Family,3,12.97,2005-08-20 14:50:06
2544,2,558,Mannequin Worst,PG-13,2.99,New,3,11.97,2005-08-17 06:13:40
2548,1,559,Married Go,G,2.99,Sci-Fi,3,8.97,2005-08-20 07:52:34
2549,1,559,Married Go,G,2.99,Sci-Fi,3,8.97,2005-08-21 02:10:32
1604,1,351,Gaslight Crusade,PG,2.99,Horror,3,13.97,2005-08-18 05:43:22
1606,1,351,Gaslight Crusade,PG,2.99,Horror,3,11.97,2005-08-23 18:45:06
2555,1,560,Mars Roman,NC-17,0.99,Games,3,7.97,2005-08-17 08:35:42
4458,2,973,Wife Turn,NC-17,4.99,Documentary,3,21.97,2005-08-18 11:58:48
4096,1,892,Titanic Boondock,R,4.99,Animation,3,22.97,2005-08-21 21:00:03
1607,2,351,Gaslight Crusade,PG,2.99,Horror,3,15.97,2005-08-22 04:22:31
1608,2,351,Gaslight Crusade,PG,2.99,Horror,3,8.97,2005-08-17 16:08:17
4099,2,892,Titanic Boondock,R,4.99,Animation,3,28.97,2005-08-21 13:41:14
2565,1,562,Masked Bubble,PG-13,0.99,Music,3,4.97,2005-08-23 06:41:32
2567,2,562,Masked Bubble,PG-13,0.99,Music,3,2.97,2005-08-23 11:30:32
4101,1,893,Titans Jerk,PG,4.99,Sci-Fi,3,14.97,2005-08-22 12:21:43
2571,1,563,Massacre Usual,R,4.99,Games,3,18.97,2005-08-23 17:02:00
2573,2,563,Massacre Usual,R,4.99,Games,3,14.97,2005-08-21 20:32:37
2576,2,564,Massage Image,PG,2.99,Animation,3,13.97,2005-08-17 04:31:49
3724,2,814,Snatch Slipper,PG,4.99,Comedy,3,16.97,2005-08-22 05:12:24
1302,2,287,Entrapment Satisfaction,R,0.99,Action,3,5.97,2005-08-23 09:02:03
1614,1,353,Gentlemen Stage,NC-17,2.99,Foreign,3,10.97,2005-08-21 11:27:07
2587,1,568,Memento Zoolander,NC-17,4.99,Comedy,3,19.97,2005-08-22 19:59:42
2588,1,568,Memento Zoolander,NC-17,4.99,Comedy,3,19.97,2005-08-17 04:00:01
2589,2,568,Memento Zoolander,NC-17,4.99,Comedy,3,16.97,2005-08-22 21:01:25
1615,1,353,Gentlemen Stage,NC-17,2.99,Foreign,3,10.97,2005-08-17 07:40:55
2593,1,570,Mermaid Insects,NC-17,4.99,Sports,3,16.97,2005-08-17 12:48:28
1616,2,353,Gentlemen Stage,NC-17,2.99,Foreign,3,11.97,2005-08-21 16:13:47
4109,1,894,Tomatoes Hellfighters,PG,0.99,Travel,3,4.97,2005-08-21 14:11:19
3852,2,843,Steel Santa,NC-17,4.99,Classics,3,14.97,2005-08-22 07:53:14
2606,1,572,Metropolis Coma,PG-13,2.99,Sci-Fi,3,13.97,2005-08-22 13:19:25
2608,2,572,Metropolis Coma,PG-13,2.99,Sci-Fi,3,13.97,2005-08-21 19:51:11
4112,2,894,Tomatoes Hellfighters,PG,0.99,Travel,3,4.97,2005-08-18 07:36:23
2612,1,573,Microcosmos Paradise,PG-13,2.99,Children,3,9.97,2005-08-23 22:14:31
2614,1,573,Microcosmos Paradise,PG-13,2.99,Children,3,10.97,2005-08-19 08:28:11
2618,2,574,Midnight Westward,G,0.99,Action,3,6.97,2006-02-14 15:16:03
2619,2,574,Midnight Westward,G,0.99,Action,3,7.97,2005-08-17 15:11:55
2621,1,575,Midsummer Groundhog,G,4.99,Documentary,3,20.97,2005-08-20 00:49:04
1627,1,356,Giant Troopers,R,2.99,Children,3,8.97,2005-08-20 01:14:30
2625,2,575,Midsummer Groundhog,G,4.99,Documentary,3,22.97,2005-08-19 02:55:36
2627,2,576,Mighty Luck,PG,2.99,Documentary,3,8.97,2005-08-23 08:09:11
2631,1,577,Mile Mulan,PG,0.99,Sports,3,3.97,2005-08-17 16:05:51
1630,1,356,Giant Troopers,R,2.99,Children,3,8.97,2005-08-20 00:05:33
2635,2,578,Million Ace,PG-13,4.99,Classics,3,15.97,2005-08-22 05:54:03
2639,1,579,Minds Truman,PG-13,4.99,Action,3,17.97,2005-08-17 12:37:54
3857,2,844,Steers Armageddon,PG,4.99,Sports,3,19.97,2005-08-16 22:54:12
2641,1,579,Minds Truman,PG-13,4.99,Action,3,20.97,2005-08-22 14:27:46
2642,2,579,Minds Truman,PG-13,4.99,Action,3,23.97,2005-08-17 04:33:17
4555,1,994,Wyoming Storm,PG-13,4.99,New,3,15.97,2005-08-21 10:23:10
2647,1,580,Mine Titans,PG-13,4.99,New,3,22.97,2005-08-20 14:33:59
2649,2,580,Mine Titans,PG-13,4.99,New,3,30.97,2005-08-20 15:55:20
4126,1,897,Torque Bound,G,4.99,Drama,3,21.97,2005-08-19 22:47:34
1638,2,357,Gilbert Pelican,G,0.99,Classics,3,5.97,2005-08-23 20:28:44
4464,2,975,Willow Tracy,R,2.99,Family,3,8.97,2005-08-22 08:15:21
2661,1,584,Mixed Doors,PG-13,2.99,Foreign,3,12.97,2005-08-21 18:34:21
2663,2,585,Mob Duffel,G,0.99,Drama,3,6.97,2005-08-18 17:26:38
1640,1,358,Gilmore Boiled,R,0.99,Classics,3,5.97,2005-08-17 16:42:13
3859,1,845,Stepmom Dream,NC-17,4.99,Foreign,3,14.97,2005-08-21 01:43:11
1643,2,358,Gilmore Boiled,R,0.99,Classics,3,4.97,2005-08-20 09:27:05
3772,1,825,Speakeasy Date,PG-13,2.99,Action,3,11.97,2005-08-21 00:35:21
2672,2,586,Mockingbird Hollywood,PG,0.99,Action,3,12.97,2005-08-22 06:38:10
1310,1,289,Eve Resurrection,G,4.99,New,3,14.97,2005-08-17 10:59:18
2680,2,588,Model Fish,NC-17,4.99,Children,3,18.97,2005-08-17 13:13:37
3861,1,845,Stepmom Dream,NC-17,4.99,Foreign,3,15.97,2005-08-20 10:08:27
1651,1,361,Gleaming Jawbreaker,NC-17,2.99,Sports,3,16.97,2005-08-18 05:15:46
2687,1,590,Money Harold,PG,2.99,New,3,13.97,2005-08-22 10:55:45
2688,1,590,Money Harold,PG,2.99,New,3,23.97,2005-08-16 23:27:36
2690,2,590,Money Harold,PG,2.99,New,3,20.97,2005-08-17 18:56:53
2691,2,590,Money Harold,PG,2.99,New,3,16.97,2005-08-19 17:57:53
1653,1,361,Gleaming Jawbreaker,NC-17,2.99,Sports,3,12.97,2005-08-20 02:27:53
2693,2,591,Monsoon Cause,PG,4.99,Games,3,19.97,2005-08-19 10:33:52
1312,1,290,Everyone Craft,PG,0.99,Foreign,3,4.97,2005-08-23 22:24:39
4574,1,1000,Zorro Ark,NC-17,4.99,Comedy,3,25.97,2005-08-19 16:18:24
2700,2,593,Monterey Labyrinth,G,0.99,Horror,3,2.97,2005-08-20 17:28:01
4467,1,976,Wind Phantom,R,0.99,Games,3,3.97,2005-08-18 15:51:12
2703,2,593,Monterey Labyrinth,G,0.99,Horror,3,2.97,2005-08-18 13:39:26
2706,1,594,Montezuma Command,NC-17,0.99,Action,3,5.97,2005-08-17 22:16:49
2710,1,595,Moon Bunch,PG,0.99,Foreign,3,4.97,2005-08-21 05:07:02
4137,2,898,Tourist Pelican,PG-13,4.99,Sports,3,20.97,2005-08-21 12:48:48
4533,1,989,Working Microcosmos,R,4.99,Travel,3,24.97,2005-08-21 15:00:49
2716,1,596,Moonshine Cabin,PG-13,4.99,Games,3,17.97,2005-08-19 18:28:24
2717,2,596,Moonshine Cabin,PG-13,4.99,Games,3,15.97,2005-08-17 04:45:39
1660,1,362,Glory Tracy,PG-13,2.99,Games,3,8.97,2005-08-22 20:52:12
1315,1,291,Evolution Alter,PG-13,0.99,Sports,3,6.97,2005-08-20 00:32:17
4468,2,976,Wind Phantom,R,0.99,Games,3,2.97,2005-08-23 02:39:56
1317,1,291,Evolution Alter,PG-13,0.99,Sports,3,7.97,2005-08-17 12:32:39
2726,1,598,Mosquito Armageddon,G,0.99,Sports,3,3.97,2005-08-22 17:43:12
4557,1,995,Yentl Idaho,R,4.99,Horror,3,16.97,2005-08-20 02:48:43
1665,2,363,Go Purple,R,0.99,Music,3,12.97,2005-08-17 07:56:22
2730,1,599,Mother Oleander,R,0.99,Sports,3,10.97,2005-08-17 05:27:37
4143,2,900,Town Ark,R,2.99,Foreign,3,8.97,2005-08-22 18:05:21
1319,1,292,Excitement Eve,G,0.99,Action,3,12.97,2005-08-17 02:21:03
2737,2,600,Motions Details,PG,0.99,Horror,3,3.98,2006-02-14 15:16:03
2738,1,601,Moulin Wake,PG-13,0.99,Travel,3,9.97,2005-08-21 01:32:17
2739,1,601,Moulin Wake,PG-13,0.99,Travel,3,2.97,2005-08-20 11:43:36
2741,2,601,Moulin Wake,PG-13,0.99,Travel,3,10.97,2005-08-21 10:46:35
2742,2,601,Moulin Wake,PG-13,0.99,Travel,3,11.97,2005-08-19 18:57:29
2747,2,602,Mourning Purple,PG,0.99,Sci-Fi,3,5.97,2005-08-21 13:19:03
4470,2,976,Wind Phantom,R,0.99,Games,3,3.97,2005-08-16 23:06:30
2757,2,605,Mulholland Beast,PG,2.99,Foreign,3,9.97,2005-08-23 12:33:00
2762,2,606,Mummy Creatures,NC-17,0.99,Sports,3,6.97,2005-08-23 04:13:53
2763,2,606,Mummy Creatures,NC-17,0.99,Sports,3,7.97,2005-08-23 19:19:21
4151,2,901,Tracy Cider,G,0.99,Animation,3,3.97,2005-08-21 02:59:17
4152,1,902,Trading Pinocchio,PG,4.99,Sports,3,14.97,2005-08-22 20:20:04
2768,2,608,Murder Antitrust,PG,2.99,Children,3,11.97,2005-08-19 03:34:04
1199,2,266,Dynamite Tarzan,PG-13,0.99,Classics,3,4.97,2005-08-23 19:06:04
2771,1,609,Muscle Bright,G,2.99,Travel,3,8.97,2005-08-18 13:57:50
2774,1,609,Muscle Bright,G,2.99,Travel,3,10.97,2005-08-18 20:14:56
4390,1,959,Warlock Werewolf,G,2.99,Children,3,12.97,2005-08-18 23:32:19
4153,1,902,Trading Pinocchio,PG,4.99,Sports,3,17.97,2005-08-23 09:18:52
1322,2,292,Excitement Eve,G,0.99,Action,3,3.97,2005-08-17 05:57:54
2783,2,610,Music Boondock,R,0.99,Family,3,2.97,2005-08-23 16:17:09
2788,2,611,Musketeers Wait,PG,4.99,Classics,3,14.97,2005-08-20 13:01:43
2789,2,611,Musketeers Wait,PG,4.99,Classics,3,14.97,2005-08-19 15:23:38
